Brand,Name,Total Loads,Total Plays,Unique Loads,Unique Plays,Average Percent Viewed,Duration,Play Rate
New Branding,Vid-QAX-00764,26901,26291,20855,20814,0.6944,178,0.99803
New Branding,Vid-QAX-00765,23251,23116,18277,18470,0.70442,287,1
New Branding,Vid-QAX-00766,21702,21136,17782,17641,0.72942,138.034,0.99207
New Branding,Vid-QAX-00767,21150,20562,17687,17434,0.73531,111,0.9857
New Branding,Vid-QAX-00768,22609,22264,18118,18184,0.73914,125,1
New Branding,Vid-QAX-00769,23264,22767,18166,18066,0.72205,139,0.9945
New Branding,Vid-QAX-00770,21636,21320,17734,17709,0.72328,262,0.99859
New Branding,Vid-QAX-00771,24432,23852,18123,18111,0.7254,181,0.99934
New Branding,Vid-QAX-00772,21777,21849,17547,17903,0.68354,57,1
New Branding,Vid-QAX-00773,21849,21519,17751,17718,0.77009,87,0.99814
New Branding,Vid-QAX-00774,25359,24870,19389,19316,0.73727,129,0.99623
New Branding,Vid-QAX-00775,20794,20233,17392,17167,0.80287,89,0.98706
New Branding,Vid-QAX-00776,19996,19505,17273,17011,0.79655,116,0.98483
New Branding,Vid-QAX-00777,19739,19192,17178,16936,0.78803,131,0.98591
New Branding,Vid-QAX-00778,22505,22226,17620,17715,0.66403,298,1
New Branding,Vid-QAX-00779,21810,21622,17607,17734,0.7129,47,1
New Branding,Vid-QAX-00780,26113,25711,19542,19638,0.68587,154,1
New Branding,Vid-QAX-00781,23442,22950,17829,17718,0.72856,145,0.99377
New Branding,Vid-QAX-00782,17419,17112,13128,13070,0.71024,183,0.99558
New Branding,Vid-QAX-00783,26797,26030,18993,18895,0.65359,150,0.99484
New Branding,Vid-QAX-00784,24559,23971,17622,17467,0.70582,154,0.9912
New Branding,Vid-QAX-00785,24866,24153,17544,17493,0.68711,197,0.99709
New Branding,Vid-QAX-00786,22953,22778,17291,17589,0.69643,100,1
New Branding,Vid-QAX-00787,21817,21347,17268,17102,0.74178,111,0.99039
New Branding,Vid-QAX-00788,22445,21748,17153,17028,0.71417,121.667,0.99271
New Branding,Vid-QAX-00789,25927,25591,17659,17718,0.69268,214.60001,1
New Branding,Vid-QAX-00790,25437,24780,18671,18554,0.71884,122,0.99373
New Branding,Vid-QAX-00791,21937,21370,17123,16949,0.69919,127,0.98984
New Branding,Vid-QAX-00792,25648,25368,17455,17677,0.66798,158,1
New Branding,Vid-QAX-00793,26034,25358,17371,17215,0.71449,124,0.99102
New Branding,Vid-QAX-00794,25197,24853,17214,17278,0.64376,318,1
New Branding,Vid-QAX-00795,24191,23430,17017,16768,0.70431,94,0.98537
New Branding,Vid-QAX-00796,21735,21207,16927,16990,0.6266,284,1
New Branding,Vid-QAX-00797,18740,18107,16314,16021,0.6619,169,0.98204
New Branding,Vid-QAX-00798,20090,20023,16576,16762,0.68356,46,1
New Branding,Vid-QAX-00799,21118,20890,16819,16870,0.71379,156,1
New Branding,Vid-QAX-00800,20753,20306,16649,16452,0.79425,77,0.98817
New Branding,Vid-QAX-00801,22326,21691,16812,16719,0.6729,185,0.99447
New Branding,Vid-QAX-00802,21167,20623,16530,16354,0.72574,196,0.98935
New Branding,Vid-QAX-00803,22889,22182,17750,17508,0.68658,161,0.98637
New Branding,Vid-QAX-00804,20568,20014,16432,16297,0.68748,198,0.99178
New Branding,Vid-QAX-00805,20563,19810,16395,16181,0.64029,219.93401,0.98695
New Branding,Vid-QAX-00806,20178,19807,16326,16307,0.65706,53.134,0.99884
New Branding,Vid-QAX-00807,25041,24450,16896,16903,0.65043,193,1
New Branding,Vid-QAX-00808,22258,21630,16449,16313,0.73101,133,0.99173
New Branding,Vid-QAX-00809,23890,23610,16469,16468,0.6221,288,0.99994
New Branding,Vid-QAX-00810,19814,19188,16058,15808,0.69564,65.7,0.98443
New Branding,Vid-QAX-00811,19517,18760,16061,15681,0.67464,250,0.97634
New Branding,Vid-QAX-00812,19981,19284,16207,15946,0.66041,166,0.9839
New Branding,Vid-QAX-00813,19323,18655,15911,15620,0.55266,289,0.98171
New Branding,Vid-QAX-00814,19921,18684,15962,15388,0.61459,195,0.96404
New Branding,Vid-QAX-00815,8655,8263,7105,6919,0.81424,44,0.97382
New Branding,Vid-QAX-00816,1459,1143,1345,1060,0.66007,109,0.7881
New Branding,Vid-QAX-00817,23188,22460,17115,16913,0.66028,57,0.9882
New Branding,Vid-QAX-00818,21509,20289,17129,16610,0.69913,109,0.9697
New Branding,Vid-QAX-00819,22202,21781,16635,16656,0.71725,154,1
New Branding,Vid-QAX-00820,21599,21199,16159,16130,0.7033,168,0.99821
New Branding,Vid-QAX-00821,22038,21845,16480,16556,0.68669,160,1
New Branding,Vid-QAX-00822,20142,19558,15191,15119,0.68971,255,0.99526
New Branding,Vid-QAX-00823,18739,18433,15199,15153,0.71668,165,0.99697
New Branding,Vid-QAX-00824,18969,18128,15575,15186,0.76491,55,0.97502
New Branding,Vid-QAX-00825,17860,17225,14721,14370,0.7929,59,0.97616
New Branding,Vid-QAX-00826,25472,25729,16246,16839,0.58272,204,1
New Branding,Vid-QAX-00827,24395,24717,16369,16904,0.57619,241,1
New Branding,Vid-QAX-00828,22689,22840,15281,15890,0.57856,511,1
New Branding,Vid-QAX-00829,20875,20412,14696,14691,0.68212,123,0.99966
New Branding,Vid-QAX-00830,22580,22568,14812,15143,0.62417,216,1
New Branding,Vid-QAX-00831,22365,21675,15163,15188,0.63162,200,1
New Branding,Vid-QAX-00832,20815,20654,14427,14765,0.63064,191,1
New Branding,Vid-QAX-00833,21547,21219,14415,14497,0.62859,225,1
New Branding,Vid-QAX-00834,19584,19238,14122,14177,0.65794,250,1
New Branding,Vid-QAX-00835,21585,21765,14393,14844,0.57882,382,1
New Branding,Vid-QAX-00836,18869,18558,13889,13926,0.62912,275,1
New Branding,Vid-QAX-00837,18710,18454,14209,14249,0.62589,304,1
New Branding,Vid-QAX-00838,18942,18288,13889,13661,0.67958,63,0.98358
New Branding,Vid-QAX-00839,11524,11090,7520,7357,0.6458,153,0.97832
New Branding,Vid-QAX-00840,21936,22245,14043,14514,0.57409,326,1
New Branding,Vid-QAX-00841,20187,19556,13853,13671,0.65198,111,0.98686
New Branding,Vid-QAX-00842,18819,18251,14000,13824,0.63133,255,0.98743
New Branding,Vid-QAX-00843,18803,18340,13672,13539,0.64675,127,0.99027
New Branding,Vid-QAX-00844,18797,18358,13616,13475,0.65022,137,0.98964
New Branding,Vid-QAX-00845,18425,17220,13425,13067,0.63989,154,0.97333
New Branding,Vid-QAX-00846,19184,18752,13458,13480,0.61673,120,1
New Branding,Vid-QAX-00847,16631,15940,13130,12771,0.69931,137,0.97266
New Branding,Vid-QAX-00848,16796,16079,13195,12811,0.69537,128,0.9709
New Branding,Vid-QAX-00849,17329,16569,13097,12667,0.65701,191,0.96717
New Branding,Vid-QAX-00850,16568,15731,13050,12541,0.68914,85,0.961
New Branding,Vid-QAX-00851,16164,15141,12955,12307,0.71769,82,0.94998
New Branding,Vid-QAX-00852,17503,16747,13089,12702,0.65008,141,0.97043
New Branding,Vid-QAX-00853,18180,17544,13427,13140,0.60606,281,0.97863
New Branding,Vid-QAX-00854,16070,15138,12861,12266,0.67264,168,0.95374
New Branding,Vid-QAX-00855,15902,15004,12810,12221,0.68871,87,0.95402
New Branding,Vid-QAX-00856,16819,15568,12950,12223,0.66719,70,0.94386
New Branding,Vid-QAX-00857,19172,18451,13407,13162,0.65296,132,0.98173
New Branding,Vid-QAX-00858,17633,16783,13174,12716,0.70044,118,0.96523
New Branding,Vid-QAX-00859,20066,19466,13484,13295,0.60342,260,0.98598
New Branding,Vid-QAX-00860,19248,18693,13346,13250,0.61789,162,0.99281
New Branding,Vid-QAX-00861,18634,17793,13452,13092,0.64823,116,0.97324
New Branding,Vid-QAX-00862,19468,18727,13192,12814,0.64981,207,0.97135
New Branding,Vid-QAX-00863,18820,18054,13138,12744,0.68588,91,0.97001
New Branding,Vid-QAX-00864,18568,18087,13052,12886,0.59677,336,0.98728
New Branding,Vid-QAX-00865,17791,16861,12979,12523,0.65858,122,0.96487
New Branding,Vid-QAX-00866,18459,17444,13006,12502,0.64131,162,0.96125
New Branding,Vid-QAX-00867,21426,21250,13345,13593,0.52342,261,1
New Branding,Vid-QAX-00868,19550,18787,13152,12822,0.59354,138,0.97491
New Branding,Vid-QAX-00869,20181,19468,13690,13345,0.60612,201,0.9748
New Branding,Vid-QAX-00870,19934,19253,13010,12713,0.57038,261,0.97717
New Branding,Vid-QAX-00871,17638,16920,12774,12383,0.55071,237,0.96939
New Branding,Vid-QAX-00872,16002,15268,12727,12261,0.65636,135,0.96338
New Branding,Vid-QAX-00873,15389,14514,12643,12133,0.64018,206,0.95966
New Branding,Vid-QAX-00874,16196,15862,12688,12623,0.59496,46,0.99488
New Branding,Vid-QAX-00875,15393,14852,12610,12335,0.63103,157,0.97819
New Branding,Vid-QAX-00876,14576,14016,12231,11891,0.69634,61,0.9722
New Branding,Vid-QAX-00877,7006,6608,5786,5506,0.69136,154,0.95161
New Branding,Vid-QAX-00878,14734,13650,12431,11657,0.61289,204,0.93774
New Branding,Vid-QAX-00879,14494,13520,12414,11734,0.59568,205,0.94522
New Branding,Vid-QAX-00880,15218,14420,12506,11951,0.66242,69,0.95562
New Branding,Vid-QAX-00881,18012,17732,12774,12761,0.62041,163,0.99898
New Branding,Vid-QAX-00882,17272,16436,12707,12308,0.64916,117,0.9686
New Branding,Vid-QAX-00883,19234,18338,12759,12316,0.6419,71,0.96528
New Branding,Vid-QAX-00884,18952,18401,12659,12353,0.5698,246,0.97583
New Branding,Vid-QAX-00885,15546,14567,12359,11779,0.66255,89,0.95307
New Branding,Vid-QAX-00886,17199,16301,12717,12246,0.6201,245,0.96296
New Branding,Vid-QAX-00887,15021,14397,12273,11921,0.63834,96,0.97132
New Branding,Vid-QAX-00888,13828,12898,12085,11361,0.74116,25,0.94009
New Branding,Vid-QAX-00889,13537,12770,12049,11466,0.70713,63,0.95161
New Branding,Vid-QAX-00890,13575,12692,12074,11368,0.72387,79,0.94153
New Branding,Vid-QAX-00891,13772,12844,12247,11510,0.69304,103,0.93982
New Branding,Vid-QAX-00892,13681,12805,12063,11353,0.7144,108,0.94114
New Branding,Vid-QAX-00893,13783,12997,12085,11489,0.69705,103,0.95068
New Branding,Vid-QAX-00894,13665,12908,12033,11478,0.70147,63,0.95388
New Branding,Vid-QAX-00895,14658,13888,12200,11651,0.68783,86,0.955
New Branding,Vid-QAX-00896,14080,13096,12046,11463,0.6739,115,0.9516
New Branding,Vid-QAX-00897,15202,14408,12446,11944,0.57212,85,0.95967
New Branding,Vid-QAX-00898,14796,13981,12435,11854,0.63797,72,0.95328
New Branding,Vid-QAX-00899,14257,13586,11986,11570,0.59898,203,0.96529
New Branding,Vid-QAX-00900,14347,13241,12224,11429,0.57818,231,0.93496
New Branding,Vid-QAX-00901,13900,12950,12113,11390,0.61732,110,0.94031
New Branding,Vid-QAX-00902,13711,12742,12081,11329,0.62904,89,0.93775
New Branding,Vid-QAX-00903,14502,13310,12382,11446,0.61635,132,0.92441
New Branding,Vid-QAX-00904,14253,13396,12320,11700,0.53532,328,0.94968
New Branding,Vid-QAX-00905,13969,13113,12201,11588,0.5851,85,0.94976
New Branding,Vid-QAX-00906,13512,12667,12052,11429,0.59743,129,0.94831
New Branding,Vid-QAX-00907,21086,20897,14370,14692,0.59153,67,1
New Branding,Vid-QAX-00908,21703,21947,14007,14606,0.51289,224,1
New Branding,Vid-QAX-00909,801,739,655,622,0.76668,146.834,0.94962
New Branding,Vid-QAX-00910,230286,215255,157360,153288,0.67613,27,0.97412
New Branding,Vid-QAX-00911,168386,160221,125462,122942,0.68759,95,0.97991
New Branding,Vid-QAX-00912,160350,153052,121613,119498,0.69936,53,0.98261
New Branding,Vid-QAX-00913,17340,16521,14026,13594,0.78603,40,0.9692
New Branding,Vid-QAX-00914,116865,110933,88792,86089,0.69299,88,0.96956
New Branding,Vid-QAX-00915,155747,147267,109239,107570,0.62787,31,0.98472
New Branding,Vid-QAX-00916,145497,136569,104781,101677,0.69893,47,0.97038
New Branding,Vid-QAX-00917,134657,128127,103087,100037,0.71876,67,0.97041
New Branding,Vid-QAX-00918,130196,123616,101534,98096,0.72307,51,0.96614
New Branding,Vid-QAX-00919,126757,119842,100630,96969,0.73551,38,0.96362
New Branding,Vid-QAX-00920,137370,130668,99765,96796,0.71251,36,0.97024
New Branding,Vid-QAX-00921,135301,129290,98638,95639,0.69205,81,0.9696
New Branding,Vid-QAX-00922,129346,123380,97755,94436,0.75929,21,0.96605
New Branding,Vid-QAX-00923,134486,126989,97916,94612,0.70401,49,0.96626
New Branding,Vid-QAX-00924,128936,121045,95999,93308,0.6693,58,0.97197
New Branding,Vid-QAX-00925,125540,117413,94334,90690,0.63918,136.067,0.96137
New Branding,Vid-QAX-00926,123652,114011,90206,86851,0.62961,35,0.96281
New Branding,Vid-QAX-00927,112379,105989,88994,85577,0.73792,35,0.9616
New Branding,Vid-QAX-00928,115661,109740,89099,86011,0.7161,61,0.96534
New Branding,Vid-QAX-00929,112393,106024,87991,84303,0.71393,42,0.95809
New Branding,Vid-QAX-00930,109383,103062,87367,83559,0.7111,42,0.95641
New Branding,Vid-QAX-00931,109010,102769,87311,83844,0.73361,47,0.96029
New Branding,Vid-QAX-00932,89283,83744,69110,66507,0.66595,59,0.96234
New Branding,Vid-QAX-00933,85578,80088,68048,65211,0.64596,173,0.95831
New Branding,Vid-QAX-00934,88433,82965,67721,64974,0.69284,44,0.95944
New Branding,Vid-QAX-00935,106662,100257,83374,79857,0.68217,88,0.95782
New Branding,Vid-QAX-00936,104615,98395,82704,79047,0.69204,65,0.95578
New Branding,Vid-QAX-00937,105935,99315,82218,78358,0.67549,46,0.95305
New Branding,Vid-QAX-00938,102422,96015,81672,77928,0.62057,128,0.95416
New Branding,Vid-QAX-00939,102236,95635,81022,77058,0.64176,37,0.95108
New Branding,Vid-QAX-00940,104008,97707,80650,76915,0.5935,195,0.95369
New Branding,Vid-QAX-00941,100121,92801,79937,75756,0.58235,47,0.9477
New Branding,Vid-QAX-00942,116168,107395,79871,76313,0.49051,315,0.95545
New Branding,Vid-QAX-00943,102743,95068,78384,74945,0.62786,50,0.95613
New Branding,Vid-QAX-00944,94647,88334,77114,73386,0.68002,43,0.95166
New Branding,Vid-QAX-00945,93188,86946,76749,72681,0.66031,77,0.947
New Branding,Vid-QAX-00946,95010,88504,76460,72324,0.67773,34,0.94591
New Branding,Vid-QAX-00947,100836,94979,76475,72632,0.68942,27,0.94975
New Branding,Vid-QAX-00948,77223,72130,61524,58333,0.65094,83,0.94813
New Branding,Vid-QAX-00949,7911,7506,6758,6481,0.59631,148.767,0.95901
New Branding,Vid-QAX-00950,474,419,392,350,0.65467,200.967,0.89286
New Branding,Vid-QAX-00951,492,457,396,370,0.74242,43.6,0.93434
New Branding,Vid-QAX-00952,587,543,402,381,0.66136,149.8,0.94776
New Branding,Vid-QAX-00953,13099,11965,11897,11043,0.60337,36.537,0.92822
New Branding,Vid-QAX-00954,29218,26594,22051,20713,0.62042,85.334,0.93932
New Branding,Vid-QAX-00955,17131,16657,15134,14890,0.78275,117.1,0.98388
New Branding,Vid-QAX-00956,39287,38710,28733,29067,0.67146,280,1
New Branding,Vid-QAX-00957,32918,32645,24868,25361,0.70338,199,1
New Branding,Vid-QAX-00958,17256,14875,11430,9969,0.73309,63,0.87218
New Branding,Vid-QAX-00959,20472,20056,16129,16050,0.68796,294,0.9951
New Branding,Vid-QAX-00960,8260,7723,6303,6106,0.67145,69,0.96875
New Branding,Vid-QAX-00961,8548,8284,7009,6951,0.74253,184,0.99172
New Branding,Vid-QAX-00962,8833,8551,7003,6961,0.73022,142,0.994
New Branding,Vid-QAX-00963,9044,8814,7154,7107,0.72669,149,0.99343
New Branding,Vid-QAX-00964,9530,9260,7396,7330,0.73961,107,0.99108
New Branding,Vid-QAX-00965,10821,10582,8258,8254,0.6966,137,0.99952
New Branding,Vid-QAX-00966,10869,10688,8152,8209,0.64168,138,1
New Branding,Vid-QAX-00967,11553,11256,8853,8823,0.66871,187,0.99661
New Branding,Vid-QAX-00968,8497,8283,6889,6826,0.77572,107,0.99085
New Branding,Vid-QAX-00969,8543,8304,6548,6491,0.71806,64,0.9913
New Branding,Vid-QAX-00970,8574,8388,6826,6753,0.73165,206,0.98931
New Branding,Vid-QAX-00971,9166,8876,7222,7181,0.70114,208,0.99432
New Branding,Vid-QAX-00972,9574,9574,6856,7010,0.65177,99,1
New Branding,Vid-QAX-00973,10004,9675,7689,7576,0.71611,125,0.9853
New Branding,Vid-QAX-00974,8886,8895,6271,6418,0.63781,82,1
New Branding,Vid-QAX-00975,9535,9517,6468,6564,0.67179,278,1
New Branding,Vid-QAX-00976,7688,7574,5802,5815,0.68055,44,1
New Branding,Vid-QAX-00977,6867,6645,5375,5285,0.66391,201,0.98326
New Branding,Vid-QAX-00978,6719,6114,5401,5090,0.61488,164,0.94242
New Branding,Vid-QAX-00979,5583,5476,3941,3934,0.65501,111,0.99822
New Branding,Vid-QAX-00980,7589,7517,5760,5824,0.67722,61,1
New Branding,Vid-QAX-00981,7597,7317,5781,5687,0.76427,76,0.98374
New Branding,Vid-QAX-00982,12358,11493,8924,8669,0.62899,74,0.97143
New Branding,Vid-QAX-00983,7851,7687,5523,5515,0.67249,184,0.99855
New Branding,Vid-QAX-00984,11340,10959,8460,8374,0.68121,168,0.98983
New Branding,Vid-QAX-00985,10771,10463,8161,8091,0.71828,143,0.99142
New Branding,Vid-QAX-00986,10205,9817,8058,7898,0.7406,85,0.98014
New Branding,Vid-QAX-00987,8042,7743,6586,6456,0.71084,135,0.98026
New Branding,Vid-QAX-00988,9216,8971,7112,7086,0.70228,39,0.99634
New Branding,Vid-QAX-00989,11517,11132,8020,7952,0.70967,86,0.99152
New Branding,Vid-QAX-00990,10711,10432,7207,7185,0.69427,83,0.99695
New Branding,Vid-QAX-00991,10443,10215,7075,7073,0.71025,170,0.99972
New Branding,Vid-QAX-00992,10487,10239,6963,6979,0.67716,196,1
New Branding,Vid-QAX-00993,10039,9711,6838,6845,0.70299,202,1
New Branding,Vid-QAX-00994,8795,8518,6651,6572,0.68383,200,0.98812
New Branding,Vid-QAX-00995,12781,12590,7110,7179,0.6041,106,1
New Branding,Vid-QAX-00996,11357,10994,6696,6635,0.59781,111,0.99089
New Branding,Vid-QAX-00997,11193,11001,7621,7694,0.65477,44,1
New Branding,Vid-QAX-00998,9962,9601,6677,6571,0.65025,72,0.98412
New Branding,Vid-QAX-00999,11192,11056,6644,6689,0.6026,191,1
New Branding,Vid-QAX-01000,10026,9773,6488,6452,0.65796,164,0.99445
New Branding,Vid-QAX-01001,9792,9619,6400,6376,0.64727,238,0.99625
New Branding,Vid-QAX-01002,9694,9479,6303,6287,0.66834,175,0.99746
New Branding,Vid-QAX-01003,9783,9651,6236,6225,0.65483,210,0.99824
New Branding,Vid-QAX-01004,10831,10862,6822,7015,0.58438,379,1
New Branding,Vid-QAX-01005,10097,10011,6065,6156,0.61464,237,1
New Branding,Vid-QAX-01006,8835,8586,5822,5792,0.64116,152,0.99485
New Branding,Vid-QAX-01007,9262,9063,5875,5834,0.62099,201,0.99302
New Branding,Vid-QAX-01008,9218,9078,5814,5831,0.59771,371,1
New Branding,Vid-QAX-01009,9152,8906,5707,5616,0.63802,120,0.98405
New Branding,Vid-QAX-01010,9035,8697,5718,5603,0.64781,130,0.97989
New Branding,Vid-QAX-01011,9286,9080,5755,5710,0.63499,283,0.99218
New Branding,Vid-QAX-01012,8100,7775,5602,5444,0.6676,122,0.9718
New Branding,Vid-QAX-01013,8170,7980,5712,5651,0.65507,248,0.98932
New Branding,Vid-QAX-01014,7697,7567,5945,5947,0.63171,49,1
New Branding,Vid-QAX-01015,7055,6822,5537,5409,0.69248,129,0.97688
New Branding,Vid-QAX-01016,6736,6436,5432,5227,0.74838,78,0.96226
New Branding,Vid-QAX-01017,6996,6759,5540,5397,0.71254,109,0.97419
New Branding,Vid-QAX-01018,7049,6745,5449,5284,0.72119,97,0.96972
New Branding,Vid-QAX-01019,7333,7080,5424,5278,0.7061,149,0.97308
New Branding,Vid-QAX-01020,7976,7787,5444,5360,0.64155,328,0.98457
New Branding,Vid-QAX-01021,6987,6796,5226,5091,0.64729,259,0.97417
New Branding,Vid-QAX-01022,7060,6644,5663,5380,0.68045,112,0.95003
New Branding,Vid-QAX-01023,6407,6107,5172,4958,0.67873,187,0.95862
New Branding,Vid-QAX-01024,7095,6791,5649,5466,0.67007,126,0.9676
New Branding,Vid-QAX-01025,6113,5796,5139,4936,0.66867,139,0.9605
New Branding,Vid-QAX-01026,6210,5996,5191,5071,0.61912,124,0.97688
New Branding,Vid-QAX-01027,5997,5676,5124,4912,0.70619,80,0.95863
New Branding,Vid-QAX-01028,6161,5838,5090,4861,0.66664,180,0.95501
New Branding,Vid-QAX-01029,6157,5708,5086,4777,0.69319,127,0.93924
New Branding,Vid-QAX-01030,6289,5864,5122,4837,0.64316,179,0.94436
New Branding,Vid-QAX-01031,4768,4550,3720,3610,0.68824,69,0.97043
New Branding,Vid-QAX-01032,7398,7131,5371,5261,0.67654,171,0.97952
New Branding,Vid-QAX-01033,6800,6444,5438,5255,0.63326,224,0.96635
New Branding,Vid-QAX-01034,4312,4063,3366,3193,0.69109,84,0.9486
New Branding,Vid-QAX-01035,4717,4492,3545,3412,0.64199,127,0.96248
New Branding,Vid-QAX-01036,4877,4600,3604,3444,0.67351,73,0.9556
New Branding,Vid-QAX-01037,4878,4581,3602,3397,0.63849,127,0.94309
New Branding,Vid-QAX-01038,5304,5008,4036,3847,0.66051,100,0.95317
New Branding,Vid-QAX-01039,5406,5197,3583,3494,0.61762,194,0.97516
New Branding,Vid-QAX-01040,5628,5298,4155,3974,0.64553,128,0.95644
New Branding,Vid-QAX-01041,7005,6604,4628,4481,0.59923,87,0.96824
New Branding,Vid-QAX-01042,4066,3726,3332,3114,0.7162,80,0.93457
New Branding,Vid-QAX-01043,4201,3930,3217,3018,0.63319,204,0.93814
New Branding,Vid-QAX-01044,4262,4040,3237,3088,0.64482,157,0.95397
New Branding,Vid-QAX-01045,4262,4086,3352,3233,0.632,97,0.9645
New Branding,Vid-QAX-01046,4525,4269,3301,3142,0.62247,126,0.95183
New Branding,Vid-QAX-01047,4600,4302,3409,3223,0.66508,107,0.94544
New Branding,Vid-QAX-01048,4908,4648,3601,3445,0.61578,182,0.95668
New Branding,Vid-QAX-01049,5264,4960,3762,3577,0.59097,206,0.95082
New Branding,Vid-QAX-01050,3796,3645,3087,2979,0.6059,106,0.96501
New Branding,Vid-QAX-01051,3831,3594,3119,2961,0.65927,200,0.94934
New Branding,Vid-QAX-01052,3883,3583,3038,2821,0.6391,119,0.92857
New Branding,Vid-QAX-01053,3892,3589,3119,2885,0.66341,132,0.92498
New Branding,Vid-QAX-01054,4305,4026,3181,2985,0.64709,125,0.93838
New Branding,Vid-QAX-01055,4347,4134,3153,2997,0.59132,189,0.95052
New Branding,Vid-QAX-01056,3658,3298,3086,2806,0.69318,109,0.90927
New Branding,Vid-QAX-01057,4051,3842,3211,3096,0.60749,57,0.96419
New Branding,Vid-QAX-01058,3718,3296,3023,2694,0.66394,158,0.89117
New Branding,Vid-QAX-01059,4022,3733,3026,2840,0.62251,166,0.93853
New Branding,Vid-QAX-01060,3510,3084,2963,2605,0.6618,67,0.87918
New Branding,Vid-QAX-01061,3555,3355,2988,2828,0.58169,104,0.94645
New Branding,Vid-QAX-01062,3768,3399,2982,2694,0.63065,221,0.90342
New Branding,Vid-QAX-01063,3885,3501,3183,2882,0.60962,260,0.90544
New Branding,Vid-QAX-01064,3894,3582,3013,2794,0.60574,216,0.92731
New Branding,Vid-QAX-01065,3994,3613,3067,2793,0.59586,195,0.91066
New Branding,Vid-QAX-01066,4589,4246,3127,2932,0.58849,160,0.93764
